   ,TRAN_TYPE,TRAN_CODE,TRAN_NBR,SEQ_NBR,WHSE,SKU_ID,CNTR_NBR,WAVE_NBR,PKT_CTRL_NBR,PKT_SEQ_NBR,WORK_TYPE,NBR_OF_CASES,NBR_UNITS,NBR_OF_PIKS,NBR_SCAN,FROM_LOCN,TO_LOCN,WKSTN_ID,RSN_CODE,REF_CODE_ID_1,REF_FIELD_1,REF_CODE_ID_2,REF_FIELD_2,REF_CODE_ID_3,REF_FIELD_3,REF_CODE_ID_4,REF_FIELD_4,REF_CODE_ID_5,REF_FIELD_5,OLD_STAT_CODE,NEW_STAT_CODE,SAM,BEGIN_DATE,END_DATE,STAT_CODE,MODULE_NAME,MENU_OPTN_NAME,CREATE_DATE_TIME,MOD_DATE_TIME,USER_ID,PLT_ID,TASK_ID,CD_MASTER_ID
1345,300,005,6270582,1,VEN,001651345,C000052831,,,0,,1,4.00,0,0,,005264010,GATESSHP1,,,,,,,,,,,,10,96,0.0000,7/25/2013 8:37:12 AM,7/25/2013 8:37:24 AM,0,Replenish,Fill Active User,7/25/2013 8:37:24 AM,7/25/2013 8:37:24 AM,JONGABAN,,,12156
1346,500,001,6270782,1,VEN,001651345,00099999990001670250,201307250012,CU61,70,,0,4.00,0,0,005264010,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,7/25/2013 8:55:52 AM,7/25/2013 8:56:41 AM,0,Packing,Pack Cubed Directed,7/25/2013 8:56:41 AM,7/25/2013 8:56:41 AM,JONGABAN,,,12156
1347,300,005,6270983,1,VEN,001651333,C000052830,,,0,,1,1.00,0,0,,005264010,GATESSHP1,,,,,,,,,,,,10,96,0.0000,7/25/2013 9:29:14 AM,7/25/2013 9:29:30 AM,0,Replenish,Fill Active User,7/25/2013 9:29:30 AM,7/25/2013 9:29:30 AM,JONGABAN,,,12156
1348,300,005,6270984,1,VEN,001651338,C000052822,,,0,,1,1.00,0,0,,005264012,GATESSHP1,,,,,,,,,,,,10,96,0.0000,7/25/2013 9:29:30 AM,7/25/2013 9:30:36 AM,0,Replenish,Fill Active User,7/25/2013 9:30:36 AM,7/25/2013 9:30:36 AM,JONGABAN,,,12156
1349,200,004,6991182,1,MIA,001671600,C000053428,,,0,,1,1.00,0,0,,005265739,ALPH_WMS,,08,,,,,,,,,,10,30,0.0000,10/18/2013 4:06:22 PM,10/18/2013 4:06:36 PM,0,Invn Mvmt,Dir PA-Case Loc,10/18/2013 4:06:36 PM,10/18/2013 4:06:36 PM,GAPS,,532282,12160
1350,700,007,6377060,1,SD4,001667516,,,,0,,0,495.00,0,0,005233363,005233363,PCKREC01,CC,76,-5.000000,,,,,,,,,0,0,0.0000,8/6/2013 3:38:17 PM,8/6/2013 3:38:18 PM,0,InvMgmt,Inventory Inquiry Mentainance,8/6/2013 3:38:23 PM,8/6/2013 3:38:23 PM,CCHESER,,,12138
1351,500,001,6383474,8,VEN,001654414,00099999990001690487,201308070018,GGL0729093,1,,0,1.00,0,0,005260234,,GATESSHP1,,83,,,,,,,,,,10,20,0.0000,8/7/2013 6:59:01 AM,8/7/2013 7:02:32 AM,0,Packing,Pack Cubed Directed,8/7/2013 7:02:32 AM,8/7/2013 7:02:32 AM,DDESZYNSKI,,,12153
1352,200,009,6991182,2,MIA,001671823,C-000006404-2,,,0,,1,98.00,0,0,005265739,005265740,ALPH_WMS,,,,,,,,,,,,30,30,0.0000,10/18/2013 4:07:52 PM,10/18/2013 4:08:25 PM,0,Invn Mvmt,Dir PA-Case Loc,10/18/2013 4:08:25 PM,10/18/2013 4:08:25 PM,GAPS,,532282,12160
1353,200,001,6991184,1,MIA,001671600,C000053428,,,0,,1,180.00,0,0,005265739,005265740,ALPH_WMS,,08,,,,,,,,,,30,30,0.0000,10/18/2013 4:15:53 PM,10/18/2013 4:16:15 PM,0,Invn Mvmt,Locate {Case},10/18/2013 4:16:16 PM,10/18/2013 4:16:16 PM,GAPS,,,12160
1354,200,001,6991184,2,MIA,001671600,C000053428,,,0,,1,180.00,0,0,005265740,005265741,ALPH_WMS,,08,,,,,,,,,,30,30,0.0000,10/18/2013 4:16:15 PM,10/18/2013 4:16:40 PM,0,Invn Mvmt,Locate {Case},10/18/2013 4:16:40 PM,10/18/2013 4:16:40 PM,GAPS,,,12160
1355,200,001,6991184,3,MIA,001671823,C-000006404-2,,,0,,1,400.00,0,0,005265740,005265739,ALPH_WMS,,08,RKQA06404,,,,,,,,,30,30,0.0000,10/18/2013 4:16:40 PM,10/18/2013 4:17:04 PM,0,Invn Mvmt,Locate {Case},10/18/2013 4:17:04 PM,10/18/2013 4:17:04 PM,GAPS,,,12160
1356,200,001,6991184,4,MIA,001671823,C000053373,,,0,,1,1.00,0,0,005265613,005265741,ALPH_WMS,,08,,,,,,,,,,30,30,0.0000,10/18/2013 4:17:04 PM,10/18/2013 4:17:19 PM,0,Invn Mvmt,Locate {Case},10/18/2013 4:17:19 PM,10/18/2013 4:17:19 PM,GAPS,,,12160
1357,300,008,6996991,1,SN4,001674541,00000000000005020086,,,0,,1,3000.00,0,0,005298758,,JPFUR_GWS,,,,,,,,,,,,90,10,0.0000,10/21/2013 5:41:54 AM,10/21/2013 5:41:55 AM,0,PkPackCase,Pack Case frm Active,10/21/2013 5:41:55 AM,10/21/2013 5:41:55 AM,KTHIAM,,,12159
1358,300,005,6997091,1,SN4,001674541,00000000000005020086,,,0,,1,3000.00,0,0,,005298758,JPFUR_GWS,,,,,,,,,,,,10,90,0.0000,10/21/2013 5:42:00 AM,10/21/2013 5:42:11 AM,0,Replenish,Fill Active User,10/21/2013 5:42:11 AM,10/21/2013 5:42:11 AM,KTHIAM,,,12159
1359,800,001,7022519,1,FRA,001734742,00199999990001828481,201310220031,SAC7710633,0,,0,0.00,0,0,,,,,41,,42,,40,EDRH,09,,,,20,30,0.0000,10/23/2013 9:19:17 AM,10/23/2013 9:19:17 AM,0,Shipping,UPS Manifest EDT,10/23/2013 9:19:17 AM,10/23/2013 9:19:17 AM,CHODGES,,,12185
1360,200,004,7030729,1,SZX,001693353,LL1310,,,0,,1,51.00,0,0,,005235608,SZX2FMS01,,08,PK0182404356,,,,,,,,,10,30,0.0000,10/24/2013 5:02:21 AM,10/24/2013 5:02:29 AM,0,Invn Mvmt,Dir PA-Case Loc,10/24/2013 5:02:29 AM,10/24/2013 5:02:29 AM,VIOLAHE,,533615,12145
1361,200,004,7030729,2,SZX,001693234,LL1311,,,0,,1,184.00,0,0,,005235609,SZX2FMS01,,08,PK0182404356,,,,,,,,,10,30,0.0000,10/24/2013 5:02:38 AM,10/24/2013 5:02:55 AM,0,Invn Mvmt,Dir PA-Case Loc,10/24/2013 5:02:55 AM,10/24/2013 5:02:55 AM,VIOLAHE,,533615,12145
1362,200,004,7030729,3,SZX,001693309,LL1312,,,0,,1,237.00,0,0,,005235679,SZX2FMS01,,08,PK0182404356,,,,,,,,,10,30,0.0000,10/24/2013 5:03:04 AM,10/24/2013 5:03:12 AM,0,Invn Mvmt,Dir PA-Case Loc,10/24/2013 5:03:12 AM,10/24/2013 5:03:12 AM,VIOLAHE,,533615,12145
1363,200,004,7030729,4,SZX,001693230,LL1313,,,0,,1,10.00,0,0,,005235610,SZX2FMS01,,08,PK0182404356,,,,,,,,,10,30,0.0000,10/24/2013 5:03:21 AM,10/24/2013 5:03:25 AM,0,Invn Mvmt,Dir PA-Case Loc,10/24/2013 5:03:25 AM,10/24/2013 5:03:25 AM,VIOLAHE,,533615,12145
1364,200,102,7193449,1,CV4,,,,,0,,1,12.00,0,0,,005313549,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/13/2013 9:38:47 AM,11/13/2013 9:38:48 AM,0,Invn Mvmt,Put Away Pallet,11/13/2013 9:38:48 AM,11/13/2013 9:38:48 AM,MHEUSER,FUN-012,,12067
1365,200,102,7193460,1,CV4,,,,,0,,1,12.00,0,0,,005313621,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/13/2013 2:16:49 PM,11/13/2013 2:16:50 PM,0,Invn Mvmt,Put Away Pallet,11/13/2013 2:16:50 PM,11/13/2013 2:16:50 PM,MHEUSER,FIN-009,,12067
1366,200,102,7188587,1,CV4,,,,,0,,1,12.00,0,0,,005313531,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/13/2013 4:06:26 PM,11/13/2013 4:06:27 PM,0,Invn Mvmt,Put Away Pallet,11/13/2013 4:06:27 PM,11/13/2013 4:06:27 PM,MHEUSER,SOD-023,,12067
1367,200,102,7203789,1,CV4,,,,,0,,1,1.00,0,0,,005313546,ALPH_WMS,,08,,,,,,,,,,20,20,0.0000,11/14/2013 9:54:49 AM,11/14/2013 9:54:50 AM,0,Invn Mvmt,Put Away Pallet,11/14/2013 9:54:50 AM,11/14/2013 9:54:50 AM,MHEUSER,NUN-023,,12067
1368,500,007,6116954,1,MC1,001563598,00099999990001648648,201307090006,RA0002824,1,,0,2.00,0,0,004664547,,ALPH_WMS,,83,000000142,,,,,,,,,10,20,0.0000,7/9/2013 5:38:44 AM,7/9/2013 5:42:26 AM,0,Packing,Pack Pick Cart,7/9/2013 5:42:26 AM,7/9/2013 5:42:26 AM,MGURURAJ,,,12112
1369,500,001,6137026,12,YYZ,000805013,00008869520001650758,201307100022,CV0073378,2,,0,2.00,0,0,004569870,,,,83,,,,,,,,,,10,20,0.0000,7/10/2013 1:29:19 PM,7/10/2013 1:29:23 PM,0,Packing,Pack Cubed Directed,7/10/2013 1:29:23 PM,7/10/2013 1:29:23 PM,NHCKOLA,,,12094
1370,500,001,6137026,13,YYZ,000805014,00008869520001650765,201307100022,CV0073378,3,,0,2.00,0,0,004570328,,,,83,,,,,,,,,,10,20,0.0000,7/10/2013 1:29:23 PM,7/10/2013 1:29:35 PM,0,Packing,Pack Cubed Directed,7/10/2013 1:29:35 PM,7/10/2013 1:29:35 PM,NHCKOLA,,,12094
1371,600,008,6140831,1,SN1,001607868,C0000051844,,,0,,1,5.00,0,0,,,SN1OXYOB2,,25,DM,76,5.000000,,,,,,,10,10,0.0000,7/10/2013 10:20:26 PM,7/10/2013 10:20:44 PM,0,Modify,LockCase,7/10/2013 10:20:44 PM,7/10/2013 10:20:44 PM,SONG,,,12130
1372,200,001,6143835,1,VEN,001647405,RB0711-02,,,0,,1,200.00,0,0,,005253526,ALPH_WMS,,08,,,,,,,,,,10,30,0.0000,7/11/2013 8:50:50 AM,7/11/2013 8:51:02 AM,0,Invn Mvmt,Locate {Case},7/11/2013 8:51:02 AM,7/11/2013 8:51:02 AM,RBUCZKO,,,12150
1373,200,001,6143835,2,VEN,001647636,RB0711-03,,,0,,1,200.00,0,0,,005253527,ALPH_WMS,,08,,,,,,,,,,10,30,0.0000,7/11/2013 8:51:02 AM,7/11/2013 8:51:26 AM,0,Invn Mvmt,Locate {Case},7/11/2013 8:51:26 AM,7/11/2013 8:51:26 AM,RBUCZKO,,,12150
1374,500,001,6147733,1,SD4,000678816,00099999990001652638,201307110026,TRIN073204,10001,,0,1.00,0,0,004504763,,ALPH_WMS,,83,,,,,,,,,,10,20,0.0000,7/11/2013 11:42:43 AM,7/11/2013 11:42:56 AM,0,Packing,Pack Cubed Directed,7/11/2013 11:42:56 AM,7/11/2013 11:42:56 AM,NKNN,,,12093
1375,100,002,6966532,1,O3L,000946518,70310016,,,0,,1,20.00,0,0,,,,,08,000007031,12,,43,,37,,03,,0,10,0.0000,10/16/2013 12:51:38 PM,10/16/2013 12:52:26 PM,0,Receiving,Receive SKU Level ASN,10/16/2013 12:52:26 PM,10/16/2013 12:52:26 PM,LMILLER,,,12102
1376,500,001,7204981,1,CV4,000451819,00008712090001118662,201311140012,YVA0002AC2,2,,0,2.00,0,0,005300005,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/14/2013 10:52:47 AM,11/14/2013 10:53:23 AM,0,Packing,Pk CubeDir ScanEa,11/14/2013 10:53:23 AM,11/14/2013 10:53:23 AM,WGRAYSON,DIG-059,,12067
1377,800,001,6156069,1,O3L,001599139,00199999990001657272,201307120009,CR23540NK,44740461,,0,0.00,0,0,,,,,41,,42,,40,UU40,09,,,,20,30,0.0000,7/12/2013 12:43:50 PM,7/12/2013 12:43:50 PM,0,Shipping,UPS Manifest CS,7/12/2013 12:43:50 PM,7/12/2013 12:43:50 PM,NKNN,,,12128
1378,200,004,7030729,5,SZX,001693284,LL1314,,,0,,1,5.00,0,0,,005235611,SZX2FMS01,,08,PK0182404356,,,,,,,,,10,30,0.0000,10/24/2013 5:03:30 AM,10/24/2013 5:03:36 AM,0,Invn Mvmt,Dir PA-Case Loc,10/24/2013 5:03:36 AM,10/24/2013 5:03:36 AM,VIOLAHE,,533615,12145
1379,500,001,7204981,2,CV4,000451819,00008712090001118679,201311140012,YVA0002AC2,2,,0,2.00,0,0,005300005,,NK_AL1SHP1,,83,,,,,,,,,,10,20,0.0000,11/14/2013 10:53:23 AM,11/14/2013 10:53:48 AM,0,Packing,Pk CubeDir ScanEa,11/14/2013 10:53:48 AM,11/14/2013 10:53:48 AM,WGRAYSON,FLY-059,,12067
1380,700,009,6610664,13,MIA,001671600,C000053435,,,0,,1,5.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:08:57 PM,8/30/2013 3:08:57 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:08:57 PM,8/30/2013 3:08:57 PM,EVALDES,,,12160
1381,700,009,6610670,9,MIA,001671806,C000053394,,,0,,1,15.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,EVALDES,,,12160
1382,700,009,6610670,10,MIA,001671804,C000053393,,,0,,1,400.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,EVALDES,,,12160
1383,700,009,6610670,11,MIA,001671631,C000053458,,,0,,1,2.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,EVALDES,,,12160
1384,700,009,6610670,12,MIA,001667520,C000053464,,,0,,1,1.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,EVALDES,,,12160
1385,700,009,6610670,13,MIA,001671600,C000053435,,,0,,1,5.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,EVALDES,,,12160
1386,600,008,6613365,1,SZX,1603312,CA2,,,0,,1,100.00,0,0,,,ALPH_WMS,,25,DS,76,100.000000,,,,,,,10,10,0.0000,9/1/2013 10:10:25 PM,9/1/2013 10:10:36 PM,0,Modify,LockCase,9/1/2013 10:10:36 PM,9/1/2013 10:10:36 PM,HSCOTT,,,12145
1387,200,001,6621465,1,YYZ,1674522,11223368,,,0,,1,2000.00,0,0,,005271812,ONTGWS,,08,000006527,,,,,,,,,10,30,0.0000,9/3/2013 10:43:55 AM,9/3/2013 10:44:02 AM,0,Invn Mvmt,Locate {Case},9/3/2013 10:44:02 AM,9/3/2013 10:44:02 AM,IDIVILE,,,12167
1388,300,002,6622966,1,YYZ,001670865,C000053480,,,0,,0,5.00,0,0,005271538,,ALPH_WMS,,24,443962,39,50,,,,,,,0,64,0.0000,9/3/2013 11:37:33 AM,9/3/2013 11:37:34 AM,0,Replenish,Directed Pulling/Partial Case,9/3/2013 11:37:34 AM,9/3/2013 11:37:34 AM,CEDALTON,,,12164
1389,500,003,6622965,1,YYZ,001670865,00000999990001794631,201309030009,000003091,1,,0,5.00,0,0,005271538,,ALPH_WMS,,83,,,,,,,,,,10,20,0.0000,9/3/2013 11:37:34 AM,9/3/2013 11:37:37 AM,0,Packing,,9/3/2013 11:37:37 AM,9/3/2013 11:37:37 AM,CEDALTON,,,12164
1390,300,002,6622966,2,YYZ,001670865,C000053481,,,0,,0,17.00,0,0,005271538,,ALPH_WMS,,24,443962,39,50,,,,,,,0,64,0.0000,9/3/2013 11:37:37 AM,9/3/2013 11:37:37 AM,0,Replenish,Directed Pulling/Partial Case,9/3/2013 11:37:37 AM,9/3/2013 11:37:37 AM,CEDALTON,,,12164
1391,500,003,6622965,2,YYZ,001670865,00000999990001794624,201309030009,000003091,1,,0,17.00,0,0,005271538,,ALPH_WMS,,83,,,,,,,,,,10,20,0.0000,9/3/2013 11:37:37 AM,9/3/2013 11:37:38 AM,0,Packing,,9/3/2013 11:37:38 AM,9/3/2013 11:37:38 AM,CEDALTON,,,12164
1392,600,007,6629770,1,YYZ,001681160,NK6537-1,,,0,,1,1000.00,0,0,005283350,005283350,ALPH_WMS,FI,,,76,970.000000,90,,,,,,30,30,0.0000,9/3/2013 4:11:57 PM,9/3/2013 4:11:57 PM,0,Modify,Modify Cs Contents,9/3/2013 4:11:57 PM,9/3/2013 4:11:57 PM,NKNN,,,12161
1393,600,009,6628973,1,SZX,1603312,CACA2,,,0,,1,100.00,0,0,,,ALPH_WMS,,25,SH,76,100.000000,,,,,,,10,10,0.0000,9/3/2013 4:32:55 PM,9/3/2013 4:32:56 PM,0,Modify,UnlockCase,9/3/2013 4:32:56 PM,9/3/2013 4:32:56 PM,HSCOTT,,,12145
1394,200,001,6635379,1,MIA,001671999,C000053413,,,0,,1,1.00,0,0,005265740,005266138,SAMMIAADM2,,08,,,,,,,,,,30,30,0.0000,9/4/2013 4:21:41 PM,9/4/2013 4:22:08 PM,0,Invn Mvmt,Locate {Case},9/4/2013 4:22:08 PM,9/4/2013 4:22:08 PM,ERONDON,,,12160
1395,100,004,6643183,1,YYZ,001670865,RMA4343,,,0,,1,2.00,0,0,,,ALPH_WMS,,08,000006563,12,,43,,37,,03,,0,10,0.0000,9/5/2013 5:44:56 PM,9/5/2013 5:47:14 PM,0,Receiving,Receive SKU Level ASN,9/5/2013 5:47:14 PM,9/5/2013 5:47:14 PM,CEDALTON,,,12164
1396,600,008,6658299,1,SD4,001599480,C000053174,,,0,,1,50.00,0,0,,,ALPH_WMS,,25,QU,76,50.000000,,,,,,,10,10,0.0000,9/9/2013 2:53:26 PM,9/9/2013 2:53:35 PM,0,Modify,Lock Case,9/9/2013 2:53:35 PM,9/9/2013 2:53:35 PM,RFORBIS,,,12138
1397,800,001,6662693,1,OL1,001653184,00099999990001795953,201309080027,Z2CXW,1,,0,0.00,0,0,,,,,41,,42,,40,UU46,09,,,,20,30,0.0000,9/9/2013 6:02:30 PM,9/9/2013 6:02:30 PM,0,Shipping,UPS Manifest Est. Weight CS,9/9/2013 6:02:30 PM,9/9/2013 6:02:30 PM,GCARTER,,,12149
1398,700,007,6670800,1,O3L,001669616,,,,0,,0,7.00,0,0,005264028,005264028,B5FUR,,76,7.000000,,,,,,,,,0,0,0.0000,9/10/2013 9:08:06 AM,9/10/2013 9:08:06 AM,0,InvMgmt,Inventory Inquiry Mentainance,9/10/2013 9:08:06 AM,9/10/2013 9:08:06 AM,DDAVIS,,,12151
1399,700,007,6670800,2,O3L,001669616,,,,0,,0,0.00,0,0,,,B5FUR,,76,-7.000000,,,,,,,,,0,0,0.0000,9/10/2013 9:08:06 AM,9/10/2013 9:08:06 AM,0,InvMgmt,Inventory Inquiry Mentainance,9/10/2013 9:08:06 AM,9/10/2013 9:08:06 AM,DDAVIS,,,12151
1400,500,001,6675119,1,MDT,001388250,00099999990001804389,201309100028,QLT0001241,1,,0,1.00,0,0,004612448,,QLTMDTREQ2,,83,,,,,,,,,,10,20,0.0000,9/10/2013 1:42:53 PM,9/10/2013 1:43:07 PM,0,Packing,Pack Cubed Directed,9/10/2013 1:43:07 PM,9/10/2013 1:43:07 PM,JSCHWENK,,,12108
1401,500,008,6678426,1,SD4,001693097,00099999990001804716,201309100051,PK14704443,10,,0,25.00,0,0,005233386,,ALPH_WMS,,83,,,,,,,,,,0,20,0.0000,9/10/2013 4:01:09 PM,9/10/2013 4:02:31 PM,0,Packing,Pack Non Cubed Directed,9/10/2013 4:02:31 PM,9/10/2013 4:02:31 PM,CCHESER,,,12138
1402,500,008,6678426,2,SD4,001693097,00099999990001804723,201309100052,PK14704444,10,,0,20.00,0,0,005233386,,PCKREC01,,83,,,,,,,,,,0,20,0.0000,9/10/2013 4:02:31 PM,9/10/2013 4:05:29 PM,0,Packing,Pack Non Cubed Directed,9/10/2013 4:05:29 PM,9/10/2013 4:05:29 PM,CCHESER,,,12138
1403,800,001,6678833,1,OL1,001693049,00099999990001804624,201309100044,Z2CY0,1,,0,0.00,0,0,,,,,41,,42,,40,UU40,09,,,,20,30,0.0000,9/10/2013 6:04:39 PM,9/10/2013 6:04:39 PM,0,Shipping,UPS Manifest CS,9/10/2013 6:04:39 PM,9/10/2013 6:04:39 PM,GCARTER,,,12149
1404,800,001,6695165,1,OL1,001653184,00099999990001806017,201309110072,Z000314995,1,,0,0.00,0,0,,,,,41,,42,,40,UU46,09,,,,20,30,0.0000,9/11/2013 2:00:25 PM,9/11/2013 2:00:25 PM,0,Shipping,UPS Manifest Est. Weight CS,9/11/2013 2:00:25 PM,9/11/2013 2:00:25 PM,GCARTER,,,12149
1405,600,007,6697268,1,OL1,001653184,GGL0301,,,0,,1,0.00,0,0,,,B5FUR,KE,,,76,-10.000000,90,ERROR,,,,,10,10,0.0000,9/11/2013 3:10:05 PM,9/11/2013 3:10:12 PM,0,Modify,Modify Cs Contents,9/11/2013 3:10:12 PM,9/11/2013 3:10:12 PM,GCARTER,,,12149
1406,600,007,6697268,2,OL1,001653184,GGL0301,,,0,,1,10.00,0,0,,,B5FUR,KE,,,76,10.000000,90,ERROR,,,,,10,10,0.0000,9/11/2013 3:10:12 PM,9/11/2013 3:10:12 PM,0,Modify,Modify Cs Contents,9/11/2013 3:10:12 PM,9/11/2013 3:10:12 PM,GCARTER,,,12149
1407,700,007,6707079,1,MIA,001667520,,,,0,,0,1.00,0,0,,,STADFLT,KE,76,1.000000,,,,,,,,,0,0,0.0000,9/12/2013 1:32:22 PM,9/12/2013 1:32:22 PM,0,InvMgmt,Inventory Inquiry Mentainance,9/12/2013 1:32:25 PM,9/12/2013 1:32:25 PM,NMURPHY1,,,12160
1408,500,001,6707788,1,OL1,001693055,00099999990001806857,201309120027,Z2E2C,3,,0,1.00,0,0,005259648,,B5FUR,,83,,,,,,,,,,10,15,0.0000,9/12/2013 1:57:49 PM,9/12/2013 1:57:59 PM,0,Packing,Pack Cubed Directed,9/12/2013 1:57:59 PM,9/12/2013 1:57:59 PM,GCARTER,,,12149
1409,500,001,6707788,2,OL1,001693054,00099999990001806857,201309120027,Z2E2C,2,,0,1.00,0,0,005259649,,B5FUR,,83,,,,,,,,,,10,15,0.0000,9/12/2013 1:57:59 PM,9/12/2013 1:58:05 PM,0,Packing,Pack Cubed Directed,9/12/2013 1:58:05 PM,9/12/2013 1:58:05 PM,GCARTER,,,12149
1410,500,001,6707788,3,OL1,001653184,00099999990001806857,201309120027,Z2E2C,1,,0,1.00,0,0,005259654,,B5FUR,,83,,,,,,,,,,10,20,0.0000,9/12/2013 1:58:05 PM,9/12/2013 1:58:15 PM,0,Packing,Pack Cubed Directed,9/12/2013 1:58:15 PM,9/12/2013 1:58:15 PM,GCARTER,,,12149
1411,700,009,6610670,14,MIA,001671823,C000053434,,,0,,1,2.00,0,0,005265740,,SAMMIAADM2,,,,,,,,,,,,30,30,0.0000,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,0,Misc,Cycle Cnt Reserve,8/30/2013 3:34:31 PM,8/30/2013 3:34:31 PM,EVALDES,,,12160
1412,100,002,6709390,1,OL1,001653184,GGL0401,,,0,,1,10.00,0,0,,,B5FUR,,08,000006611,12,,43,,37,,03,WHKYLOU2XW,0,10,0.0000,9/12/2013 3:19:19 PM,9/12/2013 3:20:30 PM,0,Receiving,Receive SKU Level ASN,9/12/2013 3:20:30 PM,9/12/2013 3:20:30 PM,GCARTER,,,12149
1413,800,001,7171812,1,SN4,001674525,00099999990001866936,201311120002,TI1991011,2,,0,0.00,0,0,,,,,41,,42,,40,UA82,09,,,,20,30,0.0000,11/12/2013 2:40:16 AM,11/12/2013 2:40:16 AM,0,Shipping,UPS Manifest CS,11/12/2013 2:40:16 AM,11/12/2013 2:40:16 AM,MPUTREVU,,,12159
1414,800,001,7171813,1,SN4,001674525,00099999990001866943,201311120003,TI1991012,2,,0,0.00,0,0,,,,,41,,42,,40,UA82,09,,,,20,30,0.0000,11/12/2013 2:41:01 AM,11/12/2013 2:41:01 AM,0,Shipping,UPS Manifest CS,11/12/2013 2:41:01 AM,11/12/2013 2:41:01 AM,MPUTREVU,,,12159
1415,600,008,6107119,1,SZX,1603313,CASEPCK3,,,0,,1,100.00,0,0,005235640,005235640,ALPH_WMS,,25,RT,76,100.000000,,,,,,,30,30,0.0000,7/8/2013 9:58:30 AM,7/8/2013 9:58:39 AM,0,Modify,Lock Case,7/8/2013 9:58:39 AM,7/8/2013 9:58:39 AM,HSCOTT,,,12145
1416,300,002,6247050,65,YYZ,001580975,C000052553,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:07 AM,7/23/2013 9:18:07 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:07 AM,7/23/2013 9:18:07 AM,SSMITH,,,12119
1417,500,003,6247049,65,YYZ,001580975,00006267830001606360,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:07 AM,7/23/2013 9:18:08 AM,0,Packing,,7/23/2013 9:18:08 AM,7/23/2013 9:18:08 AM,SSMITH,,,12119
1418,500,003,6247049,66,YYZ,001580975,00006267830001606568,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:08 AM,7/23/2013 9:18:09 AM,0,Packing,,7/23/2013 9:18:09 AM,7/23/2013 9:18:09 AM,SSMITH,,,12119
1419,300,002,6247050,67,YYZ,001580975,C000052555,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:09 AM,7/23/2013 9:18:09 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:09 AM,7/23/2013 9:18:09 AM,SSMITH,,,12119
1420,500,003,6247049,67,YYZ,001580975,00006267830001606766,201306250029,MYD41757R3,18,,0,6.00,0,0,004706447,,B1MARSHIP1,,83,,,,,,,,,,10,20,0.0000,7/23/2013 9:18:09 AM,7/23/2013 9:18:09 AM,0,Packing,,7/23/2013 9:18:09 AM,7/23/2013 9:18:09 AM,SSMITH,,,12119
1421,300,002,6247050,68,YYZ,001580975,C000052556,,,0,,0,6.00,0,0,004706447,,B1MARSHIP1,,24,405415,39,50,,,,,,,0,64,0.0000,7/23/2013 9:18:09 AM,7/23/2013 9:18:10 AM,0,Replenish,Directed Pulling/Partial Case,7/23/2013 9:18:10 AM,7/23/2013 9:18:10 AM,SSMITH,,,12119
